env_time,total_time,avg_simulation_second,event_store_size
631,0:00:17.725688,0:00:00.028091,650
632,0:00:17.725688,0:00:00.028047,650
633,0:00:17.725688,0:00:00.028003,650
634,0:00:17.760622,0:00:00.028014,650
635,0:00:17.760622,0:00:00.027969,650
636,0:00:17.799623,0:00:00.027987,650
637,0:00:17.799623,0:00:00.027943,650
638,0:00:17.799623,0:00:00.027899,650
639,0:00:17.799623,0:00:00.027855,650
640,0:00:17.799623,0:00:00.027812,650
641,0:00:17.799623,0:00:00.027769,650
642,0:00:17.799623,0:00:00.027725,650
643,0:00:17.799623,0:00:00.027682,650
644,0:00:17.799623,0:00:00.027639,650
645,0:00:17.799623,0:00:00.027596,650
646,0:00:17.799623,0:00:00.027554,650
647,0:00:17.799623,0:00:00.027511,650
648,0:00:17.799623,0:00:00.027469,650
649,0:00:17.799623,0:00:00.027426,650
650,0:00:17.799623,0:00:00.027384,650
651,0:00:17.799623,0:00:00.027342,650
652,0:00:17.799623,0:00:00.027300,650
653,0:00:17.799623,0:00:00.027258,650
654,0:00:17.799623,0:00:00.027217,650
655,0:00:17.799623,0:00:00.027175,650
656,0:00:17.799623,0:00:00.027134,650
657,0:00:17.799623,0:00:00.027092,656
658,0:00:17.916312,0:00:00.027228,651
659,0:00:17.916312,0:00:00.027187,651
660,0:00:17.916312,0:00:00.027146,651
661,0:00:17.934312,0:00:00.027132,651
662,0:00:17.935314,0:00:00.027093,663
663,0:00:18.173595,0:00:00.027411,656
664,0:00:18.189638,0:00:00.027394,656
665,0:00:18.189638,0:00:00.027353,656
666,0:00:18.279661,0:00:00.027447,656
667,0:00:18.280662,0:00:00.027407,656
668,0:00:18.280662,0:00:00.027366,656
669,0:00:18.334592,0:00:00.027406,656
670,0:00:18.334592,0:00:00.027365,656
671,0:00:18.354630,0:00:00.027354,656
672,0:00:18.354630,0:00:00.027313,656
673,0:00:18.354630,0:00:00.027273,656
674,0:00:18.354630,0:00:00.027232,656
675,0:00:18.354630,0:00:00.027192,656
676,0:00:18.354630,0:00:00.027152,656
677,0:00:18.354630,0:00:00.027112,668
678,0:00:18.592849,0:00:00.027423,662
679,0:00:18.592849,0:00:00.027383,662
680,0:00:18.592849,0:00:00.027342,662
681,0:00:18.609805,0:00:00.027327,662
682,0:00:18.609805,0:00:00.027287,662
683,0:00:18.609805,0:00:00.027247,662
684,0:00:18.645802,0:00:00.027260,662
685,0:00:18.645802,0:00:00.027220,662
686,0:00:18.689487,0:00:00.027244,662
687,0:00:18.689487,0:00:00.027204,674
688,0:00:18.924055,0:00:00.027506,668
689,0:00:18.940680,0:00:00.027490,668
690,0:00:18.940680,0:00:00.027450,668
691,0:00:19.002612,0:00:00.027500,668
692,0:00:19.002612,0:00:00.027460,692
693,0:00:19.435769,0:00:00.028046,680
694,0:00:19.435769,0:00:00.028005,680
695,0:00:19.435769,0:00:00.027965,680
696,0:00:19.550760,0:00:00.028090,680
697,0:00:19.550760,0:00:00.028050,680
698,0:00:19.569765,0:00:00.028037,680
699,0:00:19.680775,0:00:00.028156,680
700,0:00:19.680775,0:00:00.028115,680
701,0:00:19.703059,0:00:00.028107,680
702,0:00:19.703059,0:00:00.028067,680
703,0:00:19.703059,0:00:00.028027,680
704,0:00:19.703059,0:00:00.027987,680
705,0:00:19.703059,0:00:00.027948,680
706,0:00:19.703059,0:00:00.027908,680
707,0:00:19.703059,0:00:00.027869,680
708,0:00:19.703059,0:00:00.027829,680
709,0:00:19.703059,0:00:00.027790,680
710,0:00:19.703059,0:00:00.027751,680
711,0:00:19.703059,0:00:00.027712,680
712,0:00:19.704027,0:00:00.027674,704
713,0:00:20.178083,0:00:00.028300,690
714,0:00:20.178083,0:00:00.028261,690
715,0:00:20.178083,0:00:00.028221,690
716,0:00:20.322080,0:00:00.028383,690
717,0:00:20.322080,0:00:00.028343,690
718,0:00:20.322080,0:00:00.028304,690
719,0:00:20.391321,0:00:00.028361,690
720,0:00:20.391321,0:00:00.028321,690
721,0:00:20.536391,0:00:00.028483,690
722,0:00:20.536391,0:00:00.028444,690
723,0:00:20.536391,0:00:00.028404,690
724,0:00:20.536391,0:00:00.028365,690
725,0:00:20.536391,0:00:00.028326,690
726,0:00:20.536391,0:00:00.028287,690
727,0:00:20.536391,0:00:00.028248,690
728,0:00:20.536391,0:00:00.028209,690
729,0:00:20.536391,0:00:00.028171,690
730,0:00:20.536391,0:00:00.028132,690
731,0:00:20.536391,0:00:00.028094,690
732,0:00:20.537393,0:00:00.028057,696
733,0:00:20.694449,0:00:00.028233,693
734,0:00:20.694449,0:00:00.028194,693
735,0:00:20.694449,0:00:00.028156,693
736,0:00:20.694449,0:00:00.028117,693
737,0:00:20.694449,0:00:00.028079,693
738,0:00:20.727411,0:00:00.028086,693
739,0:00:20.755412,0:00:00.028086,693
740,0:00:20.755412,0:00:00.028048,693
741,0:00:20.782474,0:00:00.028047,693
742,0:00:20.783474,0:00:00.028010,729
743,0:00:21.908232,0:00:00.029486,711
744,0:00:21.908232,0:00:00.029447,711
745,0:00:21.908232,0:00:00.029407,711
746,0:00:21.992370,0:00:00.029480,711
747,0:00:21.992370,0:00:00.029441,711
748,0:00:22.017374,0:00:00.029435,711
749,0:00:22.206369,0:00:00.029648,711
750,0:00:22.206369,0:00:00.029608,711
751,0:00:22.260981,0:00:00.029642,711
752,0:00:22.260981,0:00:00.029602,711
753,0:00:22.260981,0:00:00.029563,711
754,0:00:22.368983,0:00:00.029667,711
755,0:00:22.368983,0:00:00.029628,711
756,0:00:22.368983,0:00:00.029589,711
757,0:00:22.368983,0:00:00.029550,723
758,0:00:22.631821,0:00:00.029857,716
759,0:00:22.631821,0:00:00.029818,722
760,0:00:22.737885,0:00:00.029918,718
761,0:00:22.812578,0:00:00.029977,727
762,0:00:22.972434,0:00:00.030148,722
763,0:00:23.007746,0:00:00.030154,722
764,0:00:23.007746,0:00:00.030115,722
765,0:00:23.026749,0:00:00.030100,722
766,0:00:23.068746,0:00:00.030116,758
767,0:00:23.676935,0:00:00.030870,740
768,0:00:23.722935,0:00:00.030889,740
769,0:00:23.735935,0:00:00.030866,740
770,0:00:23.826818,0:00:00.030944,740
771,0:00:23.826818,0:00:00.030904,770
772,0:00:24.290730,0:00:00.031465,755
773,0:00:24.352735,0:00:00.031504,755
774,0:00:24.352735,0:00:00.031463,755
775,0:00:24.484691,0:00:00.031593,755
776,0:00:24.484691,0:00:00.031552,785
777,0:00:24.973114,0:00:00.032140,764
778,0:00:25.050421,0:00:00.032198,772
779,0:00:25.158379,0:00:00.032296,766
780,0:00:25.388859,0:00:00.032550,802
781,0:00:26.005311,0:00:00.033297,780
782,0:00:26.018672,0:00:00.033272,805
783,0:00:26.171677,0:00:00.033425,790
784,0:00:26.193675,0:00:00.033410,790
785,0:00:26.250671,0:00:00.033440,790
786,0:00:26.272707,0:00:00.033426,790
787,0:00:26.282718,0:00:00.033396,810
788,0:00:26.677677,0:00:00.033855,797
789,0:00:26.727231,0:00:00.033875,809
790,0:00:26.831354,0:00:00.033964,800
791,0:00:26.889174,0:00:00.033994,800
792,0:00:26.889174,0:00:00.033951,850
793,0:00:27.147378,0:00:00.034234,829
794,0:00:27.149378,0:00:00.034193,839
795,0:00:27.154373,0:00:00.034156,837
796,0:00:27.159382,0:00:00.034120,845
797,0:00:27.165424,0:00:00.034085,841
798,0:00:27.167424,0:00:00.034044,838
799,0:00:27.170420,0:00:00.034006,834
800,0:00:27.173005,0:00:00.033966,830
801,0:00:27.174047,0:00:00.033925,828
802,0:00:27.177046,0:00:00.033887,826
803,0:00:27.198088,0:00:00.033871,826
804,0:00:27.209148,0:00:00.033842,826
805,0:00:27.268070,0:00:00.033873,826
806,0:00:27.355666,0:00:00.033940,826
807,0:00:27.383911,0:00:00.033933,826
808,0:00:27.527667,0:00:00.034069,826
809,0:00:27.560274,0:00:00.034067,826
810,0:00:27.678912,0:00:00.034171,826
811,0:00:27.702960,0:00:00.034159,826
812,0:00:27.838912,0:00:00.034284,826
813,0:00:27.893956,0:00:00.034310,826
814,0:00:28.015957,0:00:00.034418,826
815,0:00:28.015957,0:00:00.034375,826
816,0:00:28.015957,0:00:00.034333,838
817,0:00:28.342866,0:00:00.034691,834
818,0:00:28.342866,0:00:00.034649,834
819,0:00:28.342866,0:00:00.034607,834
820,0:00:28.365866,0:00:00.034593,834
821,0:00:28.365866,0:00:00.034550,834
822,0:00:28.365866,0:00:00.034508,834
823,0:00:28.387936,0:00:00.034493,834
824,0:00:28.387936,0:00:00.034451,834
825,0:00:28.447933,0:00:00.034482,834
826,0:00:28.447933,0:00:00.034441,834
827,0:00:28.447933,0:00:00.034399,834
828,0:00:28.447933,0:00:00.034357,834
829,0:00:28.447933,0:00:00.034316,834
830,0:00:28.447933,0:00:00.034275,834
831,0:00:28.447933,0:00:00.034233,834
832,0:00:28.447933,0:00:00.034192,834
833,0:00:28.447933,0:00:00.034151,834
834,0:00:28.447933,0:00:00.034110,834
835,0:00:28.447933,0:00:00.034069,834
836,0:00:28.447933,0:00:00.034029,834
837,0:00:28.447933,0:00:00.033988,834
838,0:00:28.447933,0:00:00.033947,834
839,0:00:28.447933,0:00:00.033907,834
840,0:00:28.447933,0:00:00.033867,834
841,0:00:28.447933,0:00:00.033826,834
842,0:00:28.447933,0:00:00.033786,834
843,0:00:28.447933,0:00:00.033746,834
844,0:00:28.447933,0:00:00.033706,834
845,0:00:28.447933,0:00:00.033666,834
846,0:00:28.447933,0:00:00.033626,846
847,0:00:28.747251,0:00:00.033940,838
848,0:00:28.748253,0:00:00.033901,838
849,0:00:28.748253,0:00:00.033861,838
850,0:00:28.768180,0:00:00.033845,838
851,0:00:28.768180,0:00:00.033805,838
852,0:00:28.768180,0:00:00.033765,838
853,0:00:28.840274,0:00:00.033810,838
854,0:00:28.840274,0:00:00.033771,838
855,0:00:28.911217,0:00:00.033814,838
856,0:00:28.911217,0:00:00.033775,838
857,0:00:28.911217,0:00:00.033735,838
858,0:00:28.935249,0:00:00.033724,838
859,0:00:28.935249,0:00:00.033685,838
860,0:00:28.935249,0:00:00.033646,838
861,0:00:28.935249,0:00:00.033607,838
862,0:00:28.935249,0:00:00.033568,838
863,0:00:28.935249,0:00:00.033529,838
864,0:00:28.935249,0:00:00.033490,838
865,0:00:28.935249,0:00:00.033451,838
866,0:00:28.935249,0:00:00.033413,838
867,0:00:28.935249,0:00:00.033374,838
868,0:00:28.935249,0:00:00.033336,838
869,0:00:28.935249,0:00:00.033297,838
870,0:00:28.935249,0:00:00.033259,838
871,0:00:28.935249,0:00:00.033221,838
872,0:00:28.935249,0:00:00.033183,838
873,0:00:28.935249,0:00:00.033145,838
874,0:00:28.935249,0:00:00.033107,838
875,0:00:28.935249,0:00:00.033069,838
876,0:00:28.936249,0:00:00.033032,844
877,0:00:29.087246,0:00:00.033167,839
878,0:00:29.087256,0:00:00.033129,839
879,0:00:29.087256,0:00:00.033091,839
880,0:00:29.087256,0:00:00.033054,839
881,0:00:29.087256,0:00:00.033016,851
882,0:00:29.356281,0:00:00.033284,844
883,0:00:29.396360,0:00:00.033291,844
884,0:00:29.396360,0:00:00.033254,844
885,0:00:29.460282,0:00:00.033288,844
886,0:00:29.460282,0:00:00.033251,844
887,0:00:29.484283,0:00:00.033240,844
888,0:00:29.627114,0:00:00.033364,844
889,0:00:29.627114,0:00:00.033326,844
890,0:00:29.627114,0:00:00.033289,844
891,0:00:29.627114,0:00:00.033252,844
892,0:00:29.627114,0:00:00.033214,844
893,0:00:29.627114,0:00:00.033177,844
894,0:00:29.627114,0:00:00.033140,844
895,0:00:29.627114,0:00:00.033103,844
896,0:00:29.627114,0:00:00.033066,856
897,0:00:29.922117,0:00:00.033358,848
898,0:00:29.923117,0:00:00.033322,848
899,0:00:29.923117,0:00:00.033285,848
900,0:00:30.012116,0:00:00.033347,848
901,0:00:30.012116,0:00:00.033310,848
902,0:00:30.040166,0:00:00.033304,848
903,0:00:30.095194,0:00:00.033328,848
904,0:00:30.095194,0:00:00.033291,848
905,0:00:30.124248,0:00:00.033286,848
906,0:00:30.125250,0:00:00.033251,860
907,0:00:30.451248,0:00:00.033574,855
908,0:00:30.451248,0:00:00.033537,855
909,0:00:30.451248,0:00:00.033500,855
910,0:00:30.514246,0:00:00.033532,855
911,0:00:30.515247,0:00:00.033496,879
912,0:00:31.414372,0:00:00.034446,863
913,0:00:31.436329,0:00:00.034432,863
914,0:00:31.436329,0:00:00.034394,863
915,0:00:31.652219,0:00:00.034593,863
916,0:00:31.652219,0:00:00.034555,863
917,0:00:31.652219,0:00:00.034517,863
918,0:00:31.850267,0:00:00.034695,863
919,0:00:31.850267,0:00:00.034658,863
920,0:00:31.945259,0:00:00.034723,863
921,0:00:31.945259,0:00:00.034685,863
922,0:00:31.945259,0:00:00.034648,863
923,0:00:31.978254,0:00:00.034646,863
924,0:00:31.978254,0:00:00.034608,863
925,0:00:31.978254,0:00:00.034571,863
926,0:00:31.978254,0:00:00.034534,863
927,0:00:31.978254,0:00:00.034496,863
928,0:00:31.978254,0:00:00.034459,863
929,0:00:31.978254,0:00:00.034422,863
930,0:00:31.978254,0:00:00.034385,863
931,0:00:31.978254,0:00:00.034348,887
932,0:00:32.765350,0:00:00.035156,873
933,0:00:32.766338,0:00:00.035119,873
934,0:00:32.766338,0:00:00.035082,873
935,0:00:32.876333,0:00:00.035162,873
936,0:00:32.876333,0:00:00.035124,873
937,0:00:32.902387,0:00:00.035115,873
938,0:00:33.031358,0:00:00.035215,873
939,0:00:33.031358,0:00:00.035177,873
940,0:00:33.176400,0:00:00.035294,873
941,0:00:33.176400,0:00:00.035257,873
942,0:00:33.177402,0:00:00.035220,873
943,0:00:33.212415,0:00:00.035220,873
944,0:00:33.212415,0:00:00.035183,873
945,0:00:33.212415,0:00:00.035145,873
946,0:00:33.212415,0:00:00.035108,873
947,0:00:33.212415,0:00:00.035071,873
948,0:00:33.212415,0:00:00.035034,873
949,0:00:33.212415,0:00:00.034997,873
950,0:00:33.212415,0:00:00.034960,873
951,0:00:33.212415,0:00:00.034924,879
952,0:00:33.412477,0:00:00.035097,874
953,0:00:33.412477,0:00:00.035060,874
954,0:00:33.412477,0:00:00.035024,874
955,0:00:33.412477,0:00:00.034987,874
956,0:00:33.412477,0:00:00.034950,874
957,0:00:33.412477,0:00:00.034914,874
958,0:00:33.508427,0:00:00.034977,874
959,0:00:33.508427,0:00:00.034941,874
960,0:00:33.508427,0:00:00.034905,874
961,0:00:33.508427,0:00:00.034868,910
962,0:00:34.408430,0:00:00.035768,890
963,0:00:34.439430,0:00:00.035763,890
964,0:00:34.439430,0:00:00.035726,890
965,0:00:34.585612,0:00:00.035840,890
966,0:00:34.585612,0:00:00.035803,890
967,0:00:34.625501,0:00:00.035807,890
968,0:00:34.871550,0:00:00.036024,890
969,0:00:34.871550,0:00:00.035987,890
970,0:00:34.924618,0:00:00.036005,890
971,0:00:34.924618,0:00:00.035968,890
972,0:00:34.924618,0:00:00.035931,890
973,0:00:34.924618,0:00:00.035894,890
974,0:00:34.924618,0:00:00.035857,890
975,0:00:34.924618,0:00:00.035820,890
976,0:00:34.924618,0:00:00.035783,902
977,0:00:35.236550,0:00:00.036066,897
978,0:00:35.236550,0:00:00.036029,903
979,0:00:35.522550,0:00:00.036285,899
980,0:00:35.522550,0:00:00.036248,908
981,0:00:35.838871,0:00:00.036533,903
982,0:00:35.865867,0:00:00.036523,903
983,0:00:35.908867,0:00:00.036530,903
984,0:00:35.928866,0:00:00.036513,903
985,0:00:36.001870,0:00:00.036550,939
986,0:00:37.199486,0:00:00.037728,921
987,0:00:37.237439,0:00:00.037728,921
988,0:00:37.287262,0:00:00.037740,921
989,0:00:37.409474,0:00:00.037826,921
990,0:00:37.435473,0:00:00.037814,951
991,0:00:38.194293,0:00:00.038541,931
992,0:00:38.341241,0:00:00.038650,931
993,0:00:38.341241,0:00:00.038612,931
994,0:00:38.454238,0:00:00.038686,931
995,0:00:38.504237,0:00:00.038698,961
996,0:00:39.289812,0:00:00.039448,950
997,0:00:39.462680,0:00:00.039581,958
998,0:00:39.614753,0:00:00.039694,956
999,0:00:39.784062,0:00:00.039824,992
