env_time,total_time,avg_simulation_second,event_store_size
521,0:00:00.508353,0:00:00.000976,118
522,0:00:00.508353,0:00:00.000974,118
523,0:00:00.508353,0:00:00.000972,130
524,0:00:00.551589,0:00:00.001053,122
525,0:00:00.551589,0:00:00.001051,122
526,0:00:00.551589,0:00:00.001049,122
527,0:00:00.558587,0:00:00.001060,122
528,0:00:00.558587,0:00:00.001058,122
529,0:00:00.558587,0:00:00.001056,122
530,0:00:00.566589,0:00:00.001069,122
531,0:00:00.566589,0:00:00.001067,122
532,0:00:00.566589,0:00:00.001065,122
533,0:00:00.566589,0:00:00.001063,122
534,0:00:00.566589,0:00:00.001061,122
535,0:00:00.569597,0:00:00.001065,122
536,0:00:00.569597,0:00:00.001063,122
537,0:00:00.569597,0:00:00.001061,122
538,0:00:00.569597,0:00:00.001059,124
539,0:00:00.573589,0:00:00.001064,123
540,0:00:00.574592,0:00:00.001064,124
541,0:00:00.576589,0:00:00.001066,123
542,0:00:00.576589,0:00:00.001064,126
543,0:00:00.592590,0:00:00.001091,125
544,0:00:00.594588,0:00:00.001093,125
545,0:00:00.594588,0:00:00.001091,125
546,0:00:00.594588,0:00:00.001089,125
547,0:00:00.594588,0:00:00.001087,129
548,0:00:00.603587,0:00:00.001101,129
549,0:00:00.605585,0:00:00.001103,129
550,0:00:00.605585,0:00:00.001101,129
551,0:00:00.605585,0:00:00.001099,129
552,0:00:00.607587,0:00:00.001101,139
553,0:00:00.624594,0:00:00.001129,130
554,0:00:00.624594,0:00:00.001127,130
555,0:00:00.624594,0:00:00.001125,130
556,0:00:00.634589,0:00:00.001141,130
557,0:00:00.634589,0:00:00.001139,140
558,0:00:00.656604,0:00:00.001177,136
559,0:00:00.663643,0:00:00.001187,138
560,0:00:00.666589,0:00:00.001190,136
561,0:00:00.668590,0:00:00.001192,140
562,0:00:00.686973,0:00:00.001222,136
563,0:00:00.687977,0:00:00.001222,141
564,0:00:00.709643,0:00:00.001258,137
565,0:00:00.711646,0:00:00.001260,137
566,0:00:00.713646,0:00:00.001261,137
567,0:00:00.717644,0:00:00.001266,137
568,0:00:00.717644,0:00:00.001263,139
569,0:00:00.721643,0:00:00.001268,139
570,0:00:00.723642,0:00:00.001270,141
571,0:00:00.725637,0:00:00.001271,140
572,0:00:00.728647,0:00:00.001274,140
573,0:00:00.734639,0:00:00.001282,145
574,0:00:00.742636,0:00:00.001294,142
575,0:00:00.742636,0:00:00.001292,144
576,0:00:00.745638,0:00:00.001295,143
577,0:00:00.750638,0:00:00.001301,148
578,0:00:00.758640,0:00:00.001313,146
579,0:00:00.762638,0:00:00.001317,146
580,0:00:00.762638,0:00:00.001315,146
581,0:00:00.763636,0:00:00.001314,146
582,0:00:00.765638,0:00:00.001316,146
583,0:00:00.765638,0:00:00.001313,146
584,0:00:00.765638,0:00:00.001311,146
585,0:00:00.765638,0:00:00.001309,146
586,0:00:00.767636,0:00:00.001310,146
587,0:00:00.767636,0:00:00.001308,146
588,0:00:00.767636,0:00:00.001306,146
589,0:00:00.767636,0:00:00.001303,146
590,0:00:00.767636,0:00:00.001301,146
591,0:00:00.767636,0:00:00.001299,146
592,0:00:00.767636,0:00:00.001297,146
593,0:00:00.767636,0:00:00.001294,146
594,0:00:00.767636,0:00:00.001292,146
595,0:00:00.767636,0:00:00.001290,146
596,0:00:00.767636,0:00:00.001288,146
597,0:00:00.767636,0:00:00.001286,148
598,0:00:00.770636,0:00:00.001289,147
599,0:00:00.770636,0:00:00.001287,147
600,0:00:00.770636,0:00:00.001284,147
601,0:00:00.770636,0:00:00.001282,147
602,0:00:00.770636,0:00:00.001280,147
603,0:00:00.770636,0:00:00.001278,147
604,0:00:00.770636,0:00:00.001276,147
605,0:00:00.770636,0:00:00.001274,147
606,0:00:00.772636,0:00:00.001275,147
607,0:00:00.772636,0:00:00.001273,147
608,0:00:00.772636,0:00:00.001271,147
609,0:00:00.772636,0:00:00.001269,147
610,0:00:00.772636,0:00:00.001267,147
611,0:00:00.772636,0:00:00.001265,147
612,0:00:00.772636,0:00:00.001262,147
613,0:00:00.772636,0:00:00.001260,147
614,0:00:00.772636,0:00:00.001258,147
615,0:00:00.772636,0:00:00.001256,147
616,0:00:00.772636,0:00:00.001254,147
617,0:00:00.772636,0:00:00.001252,147
618,0:00:00.772636,0:00:00.001250,147
619,0:00:00.772636,0:00:00.001248,147
620,0:00:00.772636,0:00:00.001246,147
621,0:00:00.772636,0:00:00.001244,147
622,0:00:00.772636,0:00:00.001242,147
623,0:00:00.772636,0:00:00.001240,147
624,0:00:00.772636,0:00:00.001238,147
625,0:00:00.772636,0:00:00.001236,147
626,0:00:00.772636,0:00:00.001234,147
627,0:00:00.772636,0:00:00.001232,159
628,0:00:00.797350,0:00:00.001270,153
629,0:00:00.797350,0:00:00.001268,153
630,0:00:00.797350,0:00:00.001266,153
631,0:00:00.800350,0:00:00.001268,153
