env_time,total_time,avg_simulation_second,event_store_size
624,0:00:06.629834,0:00:00.010625,625
625,0:00:06.629834,0:00:00.010608,625
626,0:00:06.629834,0:00:00.010591,625
627,0:00:06.629834,0:00:00.010574,637
628,0:00:06.757357,0:00:00.010760,634
629,0:00:06.757357,0:00:00.010743,634
630,0:00:06.757357,0:00:00.010726,634
631,0:00:06.767305,0:00:00.010725,634
632,0:00:06.767305,0:00:00.010708,634
633,0:00:06.767305,0:00:00.010691,634
634,0:00:06.767305,0:00:00.010674,634
635,0:00:06.767305,0:00:00.010657,634
636,0:00:06.792300,0:00:00.010680,634
637,0:00:06.792300,0:00:00.010663,634
638,0:00:06.792300,0:00:00.010646,634
639,0:00:06.792300,0:00:00.010630,634
640,0:00:06.792300,0:00:00.010613,634
641,0:00:06.792300,0:00:00.010596,634
642,0:00:06.792300,0:00:00.010580,634
643,0:00:06.792300,0:00:00.010563,634
644,0:00:06.792300,0:00:00.010547,634
645,0:00:06.792300,0:00:00.010531,634
646,0:00:06.792300,0:00:00.010514,634
647,0:00:06.792300,0:00:00.010498,634
648,0:00:06.792300,0:00:00.010482,634
649,0:00:06.792300,0:00:00.010466,634
650,0:00:06.792300,0:00:00.010450,634
651,0:00:06.792300,0:00:00.010434,634
652,0:00:06.792300,0:00:00.010418,634
653,0:00:06.792300,0:00:00.010402,634
654,0:00:06.792300,0:00:00.010386,634
655,0:00:06.792300,0:00:00.010370,634
656,0:00:06.792300,0:00:00.010354,634
657,0:00:06.792300,0:00:00.010338,640
658,0:00:06.857301,0:00:00.010421,635
659,0:00:06.858302,0:00:00.010407,635
660,0:00:06.858302,0:00:00.010391,635
661,0:00:06.868303,0:00:00.010391,635
662,0:00:06.868303,0:00:00.010375,647
663,0:00:07.007310,0:00:00.010569,639
664,0:00:07.038419,0:00:00.010600,639
665,0:00:07.038419,0:00:00.010584,639
666,0:00:07.056457,0:00:00.010595,639
667,0:00:07.056457,0:00:00.010579,639
668,0:00:07.076479,0:00:00.010594,639
669,0:00:07.121496,0:00:00.010645,639
670,0:00:07.121496,0:00:00.010629,639
671,0:00:07.132490,0:00:00.010630,639
672,0:00:07.132490,0:00:00.010614,639
673,0:00:07.132490,0:00:00.010598,639
674,0:00:07.132490,0:00:00.010582,639
675,0:00:07.132490,0:00:00.010567,639
676,0:00:07.132490,0:00:00.010551,639
677,0:00:07.132490,0:00:00.010535,651
678,0:00:07.264800,0:00:00.010715,643
679,0:00:07.264800,0:00:00.010699,643
680,0:00:07.264800,0:00:00.010684,643
681,0:00:07.275879,0:00:00.010684,643
682,0:00:07.275879,0:00:00.010668,643
683,0:00:07.287878,0:00:00.010670,643
684,0:00:07.311879,0:00:00.010690,643
685,0:00:07.311879,0:00:00.010674,643
686,0:00:07.336879,0:00:00.010695,643
687,0:00:07.336879,0:00:00.010680,655
688,0:00:07.465704,0:00:00.010851,645
689,0:00:07.480822,0:00:00.010858,645
690,0:00:07.480822,0:00:00.010842,645
691,0:00:07.545440,0:00:00.010920,645
692,0:00:07.545440,0:00:00.010904,669
693,0:00:07.749509,0:00:00.011183,658
694,0:00:07.756513,0:00:00.011177,658
695,0:00:07.756513,0:00:00.011160,658
696,0:00:07.795087,0:00:00.011200,658
697,0:00:07.795087,0:00:00.011184,658
698,0:00:07.812095,0:00:00.011192,658
699,0:00:07.843532,0:00:00.011221,658
700,0:00:07.843532,0:00:00.011205,658
701,0:00:07.891536,0:00:00.011258,658
702,0:00:07.891536,0:00:00.011242,658
703,0:00:07.891536,0:00:00.011226,658
704,0:00:07.891536,0:00:00.011210,658
705,0:00:07.891536,0:00:00.011194,658
706,0:00:07.891536,0:00:00.011178,658
707,0:00:07.891536,0:00:00.011162,658
708,0:00:07.891536,0:00:00.011146,658
709,0:00:07.891536,0:00:00.011131,658
710,0:00:07.891536,0:00:00.011115,658
711,0:00:07.891536,0:00:00.011099,658
712,0:00:07.891536,0:00:00.011084,682
713,0:00:08.147703,0:00:00.011427,668
714,0:00:08.147703,0:00:00.011411,668
715,0:00:08.147703,0:00:00.011395,668
716,0:00:08.168704,0:00:00.011409,668
717,0:00:08.168704,0:00:00.011393,668
718,0:00:08.175702,0:00:00.011387,668
719,0:00:08.236706,0:00:00.011456,668
720,0:00:08.236706,0:00:00.011440,668
721,0:00:08.292976,0:00:00.011502,668
722,0:00:08.292976,0:00:00.011486,668
723,0:00:08.292976,0:00:00.011470,668
724,0:00:08.292976,0:00:00.011454,668
725,0:00:08.292976,0:00:00.011439,668
726,0:00:08.292976,0:00:00.011423,668
727,0:00:08.292976,0:00:00.011407,668
728,0:00:08.292976,0:00:00.011391,668
729,0:00:08.292976,0:00:00.011376,668
730,0:00:08.292976,0:00:00.011360,668
731,0:00:08.292976,0:00:00.011345,668
732,0:00:08.292976,0:00:00.011329,674
733,0:00:08.369977,0:00:00.011419,672
734,0:00:08.369977,0:00:00.011403,672
735,0:00:08.369977,0:00:00.011388,672
736,0:00:08.389983,0:00:00.011399,672
737,0:00:08.389983,0:00:00.011384,672
738,0:00:08.389983,0:00:00.011369,672
739,0:00:08.402979,0:00:00.011371,672
740,0:00:08.402979,0:00:00.011355,672
741,0:00:08.402979,0:00:00.011340,672
742,0:00:08.403979,0:00:00.011326,708
743,0:00:08.747983,0:00:00.011774,690
744,0:00:08.747983,0:00:00.011758,690
745,0:00:08.747983,0:00:00.011742,690
746,0:00:08.807253,0:00:00.011806,690
747,0:00:08.807253,0:00:00.011790,690
748,0:00:08.816225,0:00:00.011786,690
749,0:00:08.866177,0:00:00.011837,690
750,0:00:08.866177,0:00:00.011822,690
751,0:00:08.913181,0:00:00.011868,690
752,0:00:08.913181,0:00:00.011853,690
753,0:00:08.913181,0:00:00.011837,690
754,0:00:08.924180,0:00:00.011836,690
755,0:00:08.924180,0:00:00.011820,690
756,0:00:08.924180,0:00:00.011804,690
757,0:00:08.924180,0:00:00.011789,702
758,0:00:09.059730,0:00:00.011952,693
759,0:00:09.059730,0:00:00.011936,699
760,0:00:09.113665,0:00:00.011992,696
761,0:00:09.135662,0:00:00.012005,705
762,0:00:09.204736,0:00:00.012080,699
763,0:00:09.224699,0:00:00.012090,699
764,0:00:09.248658,0:00:00.012106,699
765,0:00:09.275661,0:00:00.012125,699
766,0:00:09.313661,0:00:00.012159,735
767,0:00:09.599933,0:00:00.012516,711
768,0:00:09.604883,0:00:00.012506,711
769,0:00:09.604883,0:00:00.012490,711
770,0:00:09.648926,0:00:00.012531,711
771,0:00:09.648926,0:00:00.012515,741
772,0:00:09.810456,0:00:00.012708,729
773,0:00:09.892456,0:00:00.012797,729
774,0:00:09.892456,0:00:00.012781,729
775,0:00:09.969456,0:00:00.012864,729
776,0:00:10.009705,0:00:00.012899,759
777,0:00:10.248990,0:00:00.013190,741
778,0:00:10.250992,0:00:00.013176,746
779,0:00:10.254989,0:00:00.013164,743
780,0:00:10.330934,0:00:00.013245,774
781,0:00:10.480931,0:00:00.013420,765
782,0:00:10.481932,0:00:00.013404,788
783,0:00:10.493962,0:00:00.013402,781
784,0:00:10.495961,0:00:00.013388,779
785,0:00:10.496962,0:00:00.013372,777
786,0:00:10.504961,0:00:00.013365,769
787,0:00:10.513961,0:00:00.013360,785
788,0:00:10.524968,0:00:00.013357,780
789,0:00:10.532006,0:00:00.013349,788
790,0:00:10.547964,0:00:00.013352,782
791,0:00:10.560411,0:00:00.013351,776
792,0:00:10.568288,0:00:00.013344,822
793,0:00:10.600286,0:00:00.013367,816
794,0:00:10.601286,0:00:00.013352,827
795,0:00:10.607286,0:00:00.013342,824
796,0:00:10.613284,0:00:00.013333,834
797,0:00:10.635284,0:00:00.013344,826
798,0:00:10.636284,0:00:00.013329,826
799,0:00:10.643287,0:00:00.013321,820
800,0:00:10.644284,0:00:00.013305,820
801,0:00:10.648282,0:00:00.013294,816
802,0:00:10.651282,0:00:00.013281,812
803,0:00:10.665283,0:00:00.013282,811
804,0:00:10.710281,0:00:00.013321,811
805,0:00:10.735281,0:00:00.013336,811
806,0:00:10.782327,0:00:00.013378,811
807,0:00:10.832827,0:00:00.013424,811
808,0:00:10.856782,0:00:00.013437,811
809,0:00:10.905778,0:00:00.013481,811
810,0:00:10.946782,0:00:00.013515,811
811,0:00:10.963828,0:00:00.013519,811
812,0:00:10.983832,0:00:00.013527,811
813,0:00:10.983832,0:00:00.013510,811
814,0:00:10.983832,0:00:00.013494,811
815,0:00:10.983832,0:00:00.013477,811
816,0:00:10.983832,0:00:00.013461,823
817,0:00:11.209166,0:00:00.013720,815
818,0:00:11.209166,0:00:00.013703,815
819,0:00:11.209166,0:00:00.013686,815
820,0:00:11.276165,0:00:00.013751,815
821,0:00:11.276165,0:00:00.013735,815
822,0:00:11.301000,0:00:00.013748,815
823,0:00:11.301000,0:00:00.013731,815
824,0:00:11.301000,0:00:00.013715,815
825,0:00:11.355801,0:00:00.013765,815
826,0:00:11.355801,0:00:00.013748,815
827,0:00:11.355801,0:00:00.013731,815
828,0:00:11.355801,0:00:00.013715,815
829,0:00:11.355801,0:00:00.013698,815
830,0:00:11.355801,0:00:00.013682,815
831,0:00:11.355801,0:00:00.013665,815
832,0:00:11.355801,0:00:00.013649,815
833,0:00:11.355801,0:00:00.013632,815
834,0:00:11.355801,0:00:00.013616,815
835,0:00:11.355801,0:00:00.013600,815
836,0:00:11.355801,0:00:00.013583,815
837,0:00:11.355801,0:00:00.013567,815
838,0:00:11.355801,0:00:00.013551,815
839,0:00:11.355801,0:00:00.013535,815
840,0:00:11.355801,0:00:00.013519,815
841,0:00:11.355801,0:00:00.013503,815
842,0:00:11.355801,0:00:00.013487,815
843,0:00:11.355801,0:00:00.013471,815
844,0:00:11.355801,0:00:00.013455,815
845,0:00:11.355801,0:00:00.013439,815
846,0:00:11.355801,0:00:00.013423,827
847,0:00:11.574556,0:00:00.013665,818
848,0:00:11.574556,0:00:00.013649,818
849,0:00:11.574556,0:00:00.013633,818
850,0:00:11.653511,0:00:00.013710,818
851,0:00:11.653511,0:00:00.013694,818
852,0:00:11.653511,0:00:00.013678,818
853,0:00:11.705555,0:00:00.013723,818
854,0:00:11.705555,0:00:00.013707,818
855,0:00:11.723517,0:00:00.013712,818
856,0:00:11.723517,0:00:00.013696,818
857,0:00:11.723517,0:00:00.013680,818
858,0:00:11.723517,0:00:00.013664,818
859,0:00:11.723517,0:00:00.013648,818
860,0:00:11.723517,0:00:00.013632,818
861,0:00:11.723517,0:00:00.013616,818
862,0:00:11.723517,0:00:00.013600,818
863,0:00:11.723517,0:00:00.013585,818
864,0:00:11.723517,0:00:00.013569,818
865,0:00:11.723517,0:00:00.013553,818
866,0:00:11.723517,0:00:00.013538,818
867,0:00:11.723517,0:00:00.013522,818
868,0:00:11.723517,0:00:00.013506,818
869,0:00:11.723517,0:00:00.013491,818
870,0:00:11.723517,0:00:00.013475,818
871,0:00:11.723517,0:00:00.013460,818
872,0:00:11.723517,0:00:00.013444,818
873,0:00:11.723517,0:00:00.013429,818
874,0:00:11.723517,0:00:00.013414,818
875,0:00:11.723517,0:00:00.013398,818
876,0:00:11.724516,0:00:00.013384,824
877,0:00:11.842894,0:00:00.013504,821
878,0:00:11.842894,0:00:00.013488,821
879,0:00:11.842894,0:00:00.013473,821
880,0:00:11.842894,0:00:00.013458,821
881,0:00:11.842894,0:00:00.013443,833
882,0:00:12.056835,0:00:00.013670,828
883,0:00:12.056835,0:00:00.013654,828
884,0:00:12.056835,0:00:00.013639,828
885,0:00:12.111606,0:00:00.013685,828
886,0:00:12.111606,0:00:00.013670,828
887,0:00:12.111606,0:00:00.013655,828
888,0:00:12.144606,0:00:00.013676,828
889,0:00:12.144606,0:00:00.013661,828
890,0:00:12.166611,0:00:00.013670,828
891,0:00:12.166611,0:00:00.013655,828
892,0:00:12.166611,0:00:00.013640,828
893,0:00:12.186606,0:00:00.013647,828
894,0:00:12.186606,0:00:00.013632,828
895,0:00:12.186606,0:00:00.013616,828
896,0:00:12.186606,0:00:00.013601,840
897,0:00:12.411096,0:00:00.013836,834
898,0:00:12.411096,0:00:00.013821,834
899,0:00:12.411096,0:00:00.013805,834
900,0:00:12.490141,0:00:00.013878,834
901,0:00:12.490141,0:00:00.013863,834
902,0:00:12.509144,0:00:00.013868,834
903,0:00:12.531705,0:00:00.013878,834
904,0:00:12.531705,0:00:00.013863,834
905,0:00:12.531705,0:00:00.013847,834
906,0:00:12.532744,0:00:00.013833,846
907,0:00:12.746967,0:00:00.014054,838
908,0:00:12.746967,0:00:00.014039,838
909,0:00:12.746967,0:00:00.014023,838
910,0:00:12.776967,0:00:00.014041,838
911,0:00:12.777968,0:00:00.014026,862
912,0:00:13.073038,0:00:00.014334,848
913,0:00:13.098029,0:00:00.014346,848
914,0:00:13.098029,0:00:00.014330,848
915,0:00:13.140098,0:00:00.014361,848
916,0:00:13.140098,0:00:00.014345,848
917,0:00:13.149171,0:00:00.014339,848
918,0:00:13.234180,0:00:00.014416,848
919,0:00:13.234180,0:00:00.014401,848
920,0:00:13.251121,0:00:00.014403,848
921,0:00:13.251121,0:00:00.014388,848
922,0:00:13.251121,0:00:00.014372,848
923,0:00:13.281186,0:00:00.014389,848
924,0:00:13.281186,0:00:00.014374,848
925,0:00:13.281186,0:00:00.014358,848
926,0:00:13.281186,0:00:00.014343,848
927,0:00:13.281186,0:00:00.014327,848
928,0:00:13.281186,0:00:00.014312,848
929,0:00:13.281186,0:00:00.014296,848
930,0:00:13.281186,0:00:00.014281,848
931,0:00:13.282186,0:00:00.014267,872
932,0:00:13.613727,0:00:00.014607,857
933,0:00:13.613727,0:00:00.014591,857
934,0:00:13.613727,0:00:00.014576,857
935,0:00:13.673798,0:00:00.014624,857
936,0:00:13.673798,0:00:00.014609,857
937,0:00:13.673798,0:00:00.014593,857
938,0:00:13.737798,0:00:00.014646,857
939,0:00:13.737798,0:00:00.014630,857
940,0:00:13.778801,0:00:00.014658,857
941,0:00:13.778801,0:00:00.014643,857
942,0:00:13.778801,0:00:00.014627,857
943,0:00:13.795728,0:00:00.014630,857
944,0:00:13.795728,0:00:00.014614,857
945,0:00:13.795728,0:00:00.014599,857
946,0:00:13.795728,0:00:00.014583,857
947,0:00:13.795728,0:00:00.014568,857
948,0:00:13.795728,0:00:00.014552,857
949,0:00:13.795728,0:00:00.014537,857
950,0:00:13.795728,0:00:00.014522,857
951,0:00:13.795728,0:00:00.014507,863
952,0:00:13.893236,0:00:00.014594,859
953,0:00:13.894237,0:00:00.014579,859
954,0:00:13.894237,0:00:00.014564,859
955,0:00:13.894237,0:00:00.014549,859
956,0:00:13.894237,0:00:00.014534,859
957,0:00:13.894237,0:00:00.014519,859
958,0:00:13.894237,0:00:00.014503,859
959,0:00:13.894237,0:00:00.014488,859
960,0:00:13.941234,0:00:00.014522,859
961,0:00:13.941234,0:00:00.014507,895
962,0:00:14.359297,0:00:00.014927,876
963,0:00:14.365227,0:00:00.014917,876
964,0:00:14.365227,0:00:00.014902,876
965,0:00:14.408227,0:00:00.014931,876
966,0:00:14.408227,0:00:00.014915,876
967,0:00:14.408227,0:00:00.014900,876
968,0:00:14.520300,0:00:00.015000,876
969,0:00:14.520300,0:00:00.014985,876
970,0:00:14.563265,0:00:00.015014,876
971,0:00:14.563265,0:00:00.014998,876
972,0:00:14.563265,0:00:00.014983,876
973,0:00:14.592297,0:00:00.014997,876
974,0:00:14.592297,0:00:00.014982,876
975,0:00:14.592297,0:00:00.014966,876
976,0:00:14.592297,0:00:00.014951,888
977,0:00:14.757590,0:00:00.015105,879
978,0:00:14.757590,0:00:00.015090,885
979,0:00:14.827515,0:00:00.015146,884
980,0:00:14.839520,0:00:00.015142,893
981,0:00:14.957720,0:00:00.015247,888
982,0:00:14.957720,0:00:00.015232,888
983,0:00:15.037167,0:00:00.015297,888
984,0:00:15.116893,0:00:00.015363,888
985,0:00:15.181125,0:00:00.015412,924
986,0:00:15.762320,0:00:00.015986,909
987,0:00:15.784310,0:00:00.015992,909
988,0:00:15.794321,0:00:00.015986,909
989,0:00:15.867311,0:00:00.016044,909
990,0:00:15.867311,0:00:00.016028,939
991,0:00:16.201393,0:00:00.016349,920
992,0:00:16.226350,0:00:00.016357,920
993,0:00:16.226350,0:00:00.016341,920
994,0:00:16.307359,0:00:00.016406,920
995,0:00:16.307359,0:00:00.016389,950
996,0:00:16.537489,0:00:00.016604,934
997,0:00:16.608642,0:00:00.016659,942
998,0:00:16.658525,0:00:00.016692,938
999,0:00:16.703475,0:00:00.016720,974
